Geneid	pOka_M1_2
6141	14572
56848	287
1628	471
770	534
126147	21
2524	12
284358	21
54922	12
284359	0
2523	2
26291	0
587	748
51171	431
57664	34
23645	981
7288	1
4924	3948
27294	10
581	1736
2512	38350
2997	1751
10856	1616
3972	1
1082	1
114336	0
114335	0
93659	0
94115	5
94027	1
4909	0
3743	1
6625	2615
64130	65
55150	11
8541	76
3270	0
54795	133
28968	6
951	3
8463	186
27120	1
147872	1
113091	0
100507003	0
57030	2
55011	1039
126133	328
2323	83
23521	50693
6205	22779
2217	1283
57333	22
51070	619
5639	8
57479	478
6237	1154
58506	1182
3661	527
83596	273
3276	2771
199800	22
126129	485
60385	0
160	2314
80199	274
81857	848
53635	1612
11284	345
84335	1358
79735	527
259307	1
23636	1211
22809	148
114132	0
51231	435
25888	249
126123	0
79784	0
3748	0
9476	2
7376	1049
5424	501
6689	0
4606	0
112703	21
284361	2674
126119	473
554235	3
94030	232
84258	5
342918	5
50944	0
6320	36
2854	0
93650	2
84798	1247
3816	3
55554	1
354	0
3817	0
9622	3
25818	1
5653	0
5650	0
11202	0
284366	0
5655	0
11012	28
43849	0
26085	0
43847	2
90353	134
27180	2
27036	2
945	24
284369	0
402665	0
147645	26
2109	806
125875	10
4818	0
3982	0
147646	0
89790	2
100129083	0
27181	0
729767	0
89858	0
946	0
7728	224
8778	0
100049587	0
147650	32
3036	3
2357	2
2358	0
2359	4
84765	18
65251	44
79898	62
59348	81
284370	104
80110	88
9668	65
284371	123
90317	114
162962	38
5518	5247
90321	189
147657	270
162963	0
400713	8
84436	83
147658	0
147660	0
388558	26
55762	6
55769	189
81856	31
162966	14
7576	89
90333	83
162967	2
388559	0
100529240	9
125893	22
147664	0
100271846	0
90338	326
55786	4
84671	40
79788	1
342926	1
317701	0
317703	0
112401	0
91664	93
388561	121
91661	81
126017	9
55422	92
503834	0
91662	1
91663	1309
5582	2
59284	0
59283	0
59285	0
284415	0
441864	0
126014	1
4696	744
29844	187
26121	1192
4849	601
79165	76
147798	7
79143	3669
79042	1123
6203	13063
11025	1
79168	0
10990	0
10288	0
11026	0
353514	0
23547	0
3903	0
57348	8
114823	1509
94059	70
148170	1
3904	0
11027	0
11024	0
10859	0
11006	0
115653	0
3804	0
3802	0
3805	0
3811	0
3809	0
3812	0
2204	0
9437	0
199713	0
55655	0
51206	2
112724	134
54869	5
54776	999
7138	890
7137	4
352909	88
6861	8
5794	137
255043	65
22870	1741
23640	726
84446	223
284417	0
84787	149
125965	0
284418	0
3589	3
147744	2
388564	54
6158	20350
27338	1544
729956	1
79763	648
89887	88
57106	561
284297	6
646643	0
100130827	0
163033	273
84922	191
147807	139
100507290	314
147808	67
51157	571
51545	603
29903	406
11338	2582
29924	2058
338321	4
342931	6
729974	3
204801	1
147945	0
126204	0
126205	0
126206	0
126208	465
55311	347
85569	0
342933	0
79149	23
147948	0
147949	55
63934	138
57573	65
140612	111
388566	14
58491	107
147670	3
90485	0
23619	0
5178	0
57663	0
114026	0
503835	0
9422	159
6795	4
390980	82
10794	22
125919	41
57343	219
284306	97
147694	113
7565	59
388567	66
57191	0
400720	8
79744	148
374928	62
256051	35
162972	41
55659	83
284307	0
348327	70
7693	190
10520	153
201516	2
90233	106
7710	6
79891	24
284309	170
54807	84
79818	93
100293516	55
84914	316
730051	67
147687	109
147686	0
10172	56
147685	2
80095	87
284312	0
7694	0
65982	415
79673	114
10782	310
27300	490
7554	66
342945	100
1	60
162968	74
116412	50
6193	12751
646862	0
201514	258
7691	58
388569	62
25799	161
55663	228
10998	84
84878	225
10155	4761
27243	1701
9040	1320
7593	290
3803	0
3813	0
57292	0
553128	0
3810	0
3808	0
3806	0
100132285	0
642273	195
26751	299
52	1511
285016	2
129787	459
54221	0
7173	0
7837	11933
23040	0
7260	520
51112	510
55256	1049
246243	300
6201	9933
78989	4
55821	2
728597	0
6664	0
129607	0
91543	0
9781	0
3398	193
57498	1324
129642	602
8853	1367
9270	1363
51692	1004
285148	681
6868	1260
10971	9331
9014	281
29841	36
8462	359
192668	40
6241	2206
348738	3
3241	2080
4953	2882
79954	602
245973	23
10130	5216
3754	0
130813	1
130814	186
9475	492
1876	259
9687	103
23620	0
23175	1882
28951	348
151354	188
653602	44
51594	1148
1653	2377
4613	0
81553	361
729475	0
7447	1
79677	879
348654	350
343930	0
3790	423
57665	99
100526794	0
93034	4
130497	37
130502	44
57539	591
4148	66
9741	4226
6382	771
23369	1587
388	1027
64342	662
151449	0
60526	348
338	0
100129278	0
114818	531
54454	146
165324	201
388931	3
80304	216
2281	73
51639	1243
375190	80
9540	367
375189	15
653140	6
50618	457
8648	529
391356	496
79172	364
109	640
51277	136
22979	123
5443	0
1788	345
1838	313
55252	605
3797	784
10890	2984
150946	43
3030	5082
3032	1659
165082	7
85465	718
92749	5
9381	1
339778	0
130106	0
3777	1
54978	407
1058	207
56896	0
22924	620
54867	1866
60509	1353
100128731	2491
11117	18
3795	129
10669	483
84696	25
10113	864
339779	0
150921	0
8884	296
51374	2386
790	1274
7781	17
285126	0
57159	1
7349	23
4358	955
2976	1126
8890	748
9784	2166
130557	209
5496	2780
29959	1481
200634	7
26160	392
64838	85
2646	1
84226	45
84450	950
79635	59
11321	918
9913	1076
22950	719
9553	560
64080	126
9577	952
2355	2037
151056	22
5500	3981
245711	13
55006	193
23160	1516
165186	1
388939	0
79745	1187
238	6
51646	883
81606	5058
253558	266
92291	0
79623	0
440854	1
30845	321
7498	7
6716	0
51072	361
84661	757
6683	248
55676	536
58484	14
84272	526
57448	1669
55622	418
4052	425
25780	201
25940	1203
51232	11297
9637	1112
5212	1
6801	823
54497	583
253635	262
5610	463
391365	0
10153	1005
55471	322
23683	755
25797	10
10602	498
151393	40
1545	627
64225	557
92906	780
130589	479
6432	1489
79833	160
90957	621
729967	158
100271715	5
6654	833
344387	0
8491	592
130733	19
80745	138
6546	143
400950	0
91461	4
27436	673
9167	1904
170850	17
57504	863
165140	0
23498	1
678	1127
63892	430
130271	244
728819	0
51626	245
64240	0
64241	1
10128	3153
5495	601
6519	5
9581	2144
79823	113
6496	1561
10736	20
55133	276
5581	67
2034	2259
388946	0
90423	31
23433	1867
5281	177
9419	319
9655	420
90411	3960
57217	1012
285051	1
805	7051
4072	1
4436	913
56660	43
2956	1358
80204	858
3344	310
129285	353
286749	2
11037	121
11036	0
3973	0
2492	7
9378	0
51130	12
100302652	0
494143	97
27248	1041
10936	19
23198	889
98	144
388951	0
129852	1
6711	9693
400954	47
57142	7420
130162	105
6233	9481
4528	586
55704	688
112942	721
57223	1328
87178	643
2202	7800
114800	258
7444	167
55120	329
53335	8
64895	221
5966	162
150962	72
5194	347
84542	214
339804	77
130872	700
9736	2332
7514	3772
84140	156
10575	3711
150684	314
10678	345
200728	102
23301	686
5013	98
51057	84
4190	3555
7360	1606
51542	523
57162	95
29094	338
54812	593
9792	650
6509	377
23177	741
5861	2534
10097	4067
200734	758
4211	133
54465	436
10438	343
116143	256
56902	354
5534	904
25927	369
5341	1
554251	21
200558	73
10887	0
9938	1
27302	0
200504	0
56287	0
84168	4921
2673	1063
27247	461
22848	573
307	1269
64395	370
11017	633
4084	255
151516	5
5093	3306
54980	164
7072	1204
51449	2271
6637	616
84908	919
7039	383
119	0
344018	0
165530	0
50489	1
25806	19
525	12
79998	4
113419	1981
55577	494
84693	99
10199	481
400961	95
27332	1639
8291	413
56603	323
23233	413
6697	792
2016	14
94097	241
26056	1664
344022	0
10322	626
84279	266
10574	5472
150726	530
1961	0
7840	411
9027	0
51471	0
51002	250
8446	398
388960	0
10617	1052
72	0
1716	743
200424	240
388962	302
55233	1866
10797	937
57835	66
1639	4074
388963	97
84058	857
6242	440
83444	448
23559	1088
7841	1411
116540	576
84865	164
64427	384
85474	3
84759	229
3196	1
165545	5
550	1939
27429	389
84695	20
1796	294
130951	0
10505	536
3099	877
56655	463
6869	0
84141	1149
9801	839
6936	311
80059	1
130120	0
5968	0
5967	0
5068	0
1496	0
347730	0
8802	1548
1768	6
129293	148
9168	19279
56888	973
83439	62
10618	4427
54884	1932
84173	169
822	67
284948	85
4144	8909
2677	846
8673	12
10791	1013
51255	1375
129303	289
388969	616
10713	1019
6439	2
10578	0
84913	407
8869	23
25885	993
55037	1459
10989	1971
51318	626
65055	4
55818	1528
100526767	2
51652	2
7844	539
64795	684
925	1
926	0
400966	0
5343	7
5342	4
729857	0
51315	438
150572	0
2168	0
55258	169
344167	0
200523	0
9451	840
22934	193
150483	1
4118	0
64969	954
84874	326
7549	123
150696	1
30818	16
51011	515
653192	0
129868	0
400986	59
150763	31
151	0
431705	1
1844	3
56910	1958
55654	1382
9391	1524
23020	4624
150771	29
23397	582
93082	0
10865	204
55683	1230
90342	2
81562	701
26504	247
26505	443
200539	51
51239	116
54910	302
51252	0
151313	111
375248	91
57730	58
1329	2193
10120	952
7535	1
23505	1127
200403	2
1261	0
3631	390
493753	367
25972	452
11320	96
343990	47
80705	59
150590	31
51601	83
129531	219
51263	876
254773	2
129530	6
10190	554
9669	2315
51455	657
3899	217
164832	2
9486	182
129521	0
79031	205
4862	94
6160	10430
11138	271
55571	765
284996	524
200407	8
731220	0
9448	2897
7850	0
3554	21
8808	2
9173	0
8809	0
8807	0
389015	2
6549	0
84804	101
130827	45
5455	0
64965	429
11250	0
9392	879
79074	484
2274	1996
8440	394
84417	0
80146	464
653489	9
84620	50
285190	23
60482	0
442038	0
6819	271
27233	0
9648	752
3987	694
5903	1879
165055	72
10913	0
344558	0
151011	1219
65124	128
84220	0
729540	0
96626	0
100288695	0
7851	0
4867	135
699	986
55289	6
10018	445
64682	1196
10461	78
84910	606
129804	311
84524	144
376940	171
727851	69
150465	1078
84172	695
84269	293
6574	1108
150468	587
3552	5
3553	57
27178	5
56300	0
27179	0
27177	0
26525	1
84639	0
3557	9
23550	203
7849	132
150472	315
200350	13
11159	179
80255	738
10096	3157
57628	129
8886	1272
54520	1149
51141	829
2019	0
8685	0
165257	0
55240	1648
130355	64
1622	2768
140738	1027
6344	16
200373	1
80775	205
5775	377
57669	345
79134	666
5899	880
3625	1
2736	0
29842	0
23332	1013
84365	888
7247	1220
129684	0
2995	11
274	982
339761	25
2071	972
10746	903
5624	2
55677	840
4648	0
55679	3
2840	0
84826	297
55339	890
5433	464
83607	517
79595	830
56886	2092
9394	621
84084	1
728378	0
91409	60
55627	1275
80097	2114
112714	0
84317	294
92856	785
26469	398
653269	0
653275	0
55997	0
653781	0
344561	0
205147	0
50649	37
130074	2165
55041	3316
445582	0
150786	2
113457	13
653784	1506
90557	244
29798	46
408029	0
646915	0
2863	1
116372	0
344148	1
4249	729
81615	54
130013	7
905	572
80122	1
22930	1529
84083	150
23518	810
23190	3559
3938	0
4175	1264
1615	2507
7852	341
80731	0
3176	406
339745	373
11249	36
53353	43
8942	3
55843	1
79712	186
9839	1120
92	116
5000	564
55777	270
26122	370
3800	469
130576	158
130574	509
27249	1443
390	4141
375287	243
9111	58
7130	5
55183	782
4703	63
26225	792
785	160
10254	559
114793	1382
55660	2566
151188	506
56475	224
114805	993
100144595	11
3760	5
4929	27
2820	709
11227	43
57471	0
9595	4
130399	16
90	459
151531	10
130940	247
8502	2314
92196	17
85461	1403
151525	145
29994	598
64844	1614
9936	2
100526664	0
4065	1
22925	383
3694	4
5937	1182
10010	639
10213	1215
10716	2
57282	70
1803	575
2641	0
2191	632
64135	326
25801	895
90134	3
55137	40
2888	9
22837	222
151258	0
6328	1
6326	72
80034	93
2591	20
79809	225
6323	3
6335	0
6332	0
129446	1
8708	18
27347	533
253782	805
115677	13
57405	253
57818	0
8647	0
10170	1
4036	0
129880	166
10324	7
79675	256
9360	846
129881	7
493911	26
100526832	0
151230	6
6741	2056
29081	394
130507	664
140469	11
389058	63
285141	90
2571	219
26003	2273
9874	677
79828	231
80067	310
79901	2588
1781	2180
8604	391
8520	829
254042	137
1745	8
1746	0
3655	1519
5163	1278
11069	34
51776	1026
83879	180
6670	883
29789	3659
100131390	0
9541	615
79634	394
151556	207
7456	398
1134	0
1123	209
1386	1099
518	2779
80856	1143
344191	0
3239	0
3238	0
3237	0
3236	0
3235	0
3234	0
3233	0
3232	0
3231	0
10651	400
220988	5745
4780	1870
8540	1732
150737	130
92104	298
50940	12
129831	147
114880	65
8575	523
494513	24
51661	170
65977	352
7273	278
285025	0
91404	260
151126	14
57703	482
10477	767
3676	901
375298	0
4760	1
6744	2695
151242	27
5136	26
54431	2337
2487	17
10787	3347
142679	21
129401	222
91752	9
401024	17
55854	1114
3685	12036
165215	173
151112	0
10203	8
7035	1879
51454	367
116093	0
1281	2
1290	1590
84128	632
30061	78
54529	758
150709	24
64172	152
94101	817
5378	448
2660	2
84281	21
26275	409
3628	388
54842	640
100131211	72
4664	570
2744	2171
6772	1817
6775	4
4430	870
64859	850
8436	27
23671	151
57181	514
56171	27
9262	191
57520	12
284992	80
9330	785
401027	11
80055	212
91526	58
23451	5521
80219	353
3329	8715
100529241	2
3336	482
25843	0
130132	3
92935	184
66037	5
5334	5
23314	321
205327	318
129450	217
79568	287
26010	3393
130535	327
151246	375
316	447
9689	2533
1195	1144
53938	452
60491	406
4999	435
285172	250
4709	730
8837	547
843	44
841	199
130540	16
66008	3854
55437	2015
151254	4
65062	643
58538	20
57679	1203
65061	0
8324	30
100652824	0
7341	2163
51602	1058
659	1141
150864	156
130026	44
55759	472
79800	107
65065	256
57404	218
10152	1735
65059	565
940	0
1493	0
29851	0
117583	699
8828	327
54891	232
4719	1384
1933	6693
2825	3
57683	249
8745	171
200726	0
391475	0
130752	55
22868	735
130749	2
8609	771
1385	666
151194	237
151195	339
7855	187
389072	197
1421	0
1420	0
1419	0
1418	0
389073	0
3417	1464
200576	699
5746	3
4133	331
285175	53
6120	964
151050	183
33	61
4632	1
10314	1541
1373	610
2066	356
22807	55
100130451	2
79582	350
402117	0
580	209
26154	7
471	1812
2335	4996
55686	67
55825	259
92691	3
7520	7647
57574	573
50485	457
6168	14843
3485	3
3488	25
7141	0
7145	501
285180	0
3579	1
3577	0
10109	5094
151306	0
14	1543
25953	620
64114	2579
375307	1
6556	9
58190	1409
7429	2
57695	388
9125	1001
84812	106
7701	354
617	315
64320	385
27148	710
9654	341
1593	270
53632	0
7475	0
80326	0
8941	13
54738	0
1412	0
255101	1
3549	0
79840	164
151295	17
27013	967
79137	2145
130617	312
10058	415
79065	1504
55139	859
79411	257
8576	520
7277	3097
3300	1026
5798	7
389075	0
23549	640
1674	3
10290	1518
100996693	8
29926	611
55515	3
79586	5100
130612	55
23363	1421
3623	19
114790	298
6508	321
2043	272
5077	0
151278	0
130367	7
10056	1271
116255	0
2181	1165
23704	0
7857	55
130340	652
57590	1779
65080	569
5270	461
79843	6
8452	1216
55619	28
57624	64
3667	1026
84236	242
1286	504
1285	361
56947	1778
79853	2
3267	1361
56918	0
80704	22
6364	5
164781	222
80309	0
55022	150
92737	112
9320	2918
130888	136
151473	87
3431	246
11262	11
93349	292
6672	1043
51719	1040
81618	1267
9290	1
130560	0
257407	98
5707	2528
3357	2
80210	1293
93010	2
4691	9777
10316	0
165100	0
5757	15276
5147	376
64708	517
4880	0
129563	379
250	0
251	0
248	0
9427	1
646960	0
1144	0
1146	0
200765	99
9470	1156
80303	0
26058	1504
3769	2
389084	7
25791	62
4759	0
3635	43
55054	386
6295	0
8527	503
55230	1035
54576	0
54575	0
54600	0
54577	0
54578	0
54579	0
54657	0
54659	0
414061	0
54658	0
339766	4
55355	806
79054	9
6694	0
10123	3060
23677	1811
116987	818
2637	19
401036	0
79781	3
57007	514
10920	1025
1293	1
79083	1
51052	0
64284	44
9208	1687
375316	8
10267	0
140739	341
51540	295
339768	56
377007	18
151176	12
80895	240
55502	91
8864	39
26146	274
51665	490
117581	0
9759	135
4705	1440
389090	0
643905	0
150681	0
150678	365
150677	0
2817	5893
51281	137
285193	37
57140	1422
11132	320
2859	6
653437	0
375318	0
547	0
189	0
79919	0
25992	41
130916	331
23178	302
5510	1369
50636	50
3069	14119
4735	10748
9855	162
10494	2345
666	1665
51078	740
23192	826
1841	886
84289	203
728294	296
64090	0
129807	0
5133	0
285093	0
245938	0
81623	0
140850	0
245939	0
140881	0
400830	0
140680	227
85364	355
6666	1337
80023	1311
57761	386
10616	1550
128637	825
1457	2202
6939	0
140809	1256
85508	0
113278	2
83541	80
51378	0
343637	0
9491	1681
55321	1
400831	0
642636	0
9751	102
27111	10
2280	6383
55968	1364
284759	0
128646	0
10326	17
55423	0
140885	968
5173	0
140901	588
388780	2
7053	6
343641	0
6628	2467
79175	255
117532	0
10528	2330
3420	1441
57593	95
56265	0
128653	0
100288797	0
64773	616
64601	273
5786	1415
2797	3
64949	563
5020	1
551	0
22888	151
60493	442
9762	170
65992	666
3704	867
83959	109
25943	369
8455	1976
64096	0
80332	1
6614	10
116835	5
54976	939
25876	19
1059	2264
994	1048
55317	250
57506	2081
80025	439
11237	260
54498	72
146	0
5621	4131
23627	1
9770	192
9962	1400
29058	2242
5111	2753
8760	1325
128674	0
56261	627
149840	23
1114	0
51605	332
84515	362
54675	574
164312	2
55612	14
650	247
54363	0
56255	327
23236	2
5332	4502
24141	0
57144	0
63926	21
6616	0
8195	611
128710	28
182	483
22903	663
55304	212
140862	1
55617	95
51575	336
79133	109
80343	0
140733	8
23767	31
55614	224
6629	1075
56914	0
5126	0
631	92
11034	3709
6238	1622
140836	0
27131	2184
92667	469
58495	0
100303755	26
57325	265
7692	220
55184	90
10621	229
10741	568
10483	1419
92675	651
100128496	0
140856	0
57419	0
54453	885
51126	941
51340	452
26074	2
3642	0
57186	475
55857	129
22803	2468
644524	0
4821	0
5075	0
3170	0
6754	0
7056	57
22918	0
29107	259
64412	394
63908	282
128817	0
140880	0
10047	0
128821	0
128822	0
1471	3997
1472	0
1469	0
1470	1
1473	0
92086	0
79953	0
8530	1
57136	2803
84532	1
30813	0
955	1086
5834	1925
26090	2572
9837	272
22981	267
140838	169
26152	530
245929	0
245930	0
117285	0
245932	0
245934	0
245936	0
245937	0
28954	0
81502	2982
3397	936
84701	0
598	6663
22974	2993
85366	10
2307	49
128853	0
164395	1
81572	286
343702	0
140706	0
3055	0
9777	1334
5326	414
23509	1742
9371	1403
171023	1712
140688	563
284805	0
149951	690
1789	69
22919	2010
140732	0
80341	0
128859	0
359710	0
149954	0
140683	1
128861	0
51297	0
92747	0
51654	330
6640	630
9139	348
63941	375
128864	5
170487	24
1869	449
11264	175
84905	51
128866	1690
22913	1831
8894	2022
434	3
191	3644
83737	863
83658	2191
84557	62
128869	631
58476	1125
23054	1008
2686	600
55902	517
2937	900
57644	13
26133	2116
55741	1268
10544	1494
10893	1221
3692	3168
128876	0
55245	897
8200	116
11190	1144
140873	0
51614	4901
6676	509
8904	1771
10137	1305
9054	567
140823	574
9584	2653
51230	768
51282	784
140894	1
2036	2552
25980	659
22839	844
10398	4638
60436	268
100527943	1
55969	234
84174	0
57446	735
79980	328
140710	494
140711	37
25939	293
5933	401
140699	44
6185	8390
2691	0
63905	1316
6714	1458
10904	819
4826	10
56259	647
128434	4
9675	623
58490	516
7052	1771
85449	8
671	0
3929	0
57148	1175
149685	0
343578	0
140679	0
79913	142
26051	0
81610	634
60625	211
9935	2
100128988	0
7150	2180
5335	1447
23051	680
64900	359
90187	0
84181	874
11122	0
6431	2826
26013	97
10110	7
51098	386
4605	1175
149699	0
84969	301
57158	394
51526	708
78997	0
128486	69
140902	0
3172	1
79183	330
10955	2022
11142	778
100	268
8839	72
60598	3
140730	0
7529	4771
80336	308
10953	1865
6789	895
3787	6
149708	0
128488	0
5266	0
6406	0
6407	0
6590	0
8785	1
11317	0
6385	2938
90196	712
27296	2
55861	792
51604	4094
10406	0
10816	0
140870	0
100526773	0
57119	0
90199	0
259240	0
140832	0
259239	0
280664	2
164237	0
391253	1
140686	16
116092	558
11065	1013
7125	0
90203	303
10005	328
140831	75
90204	210
128497	14
140825	11
5476	7959
5360	729
63935	603
63925	361
4318	4
57468	49
57727	550
958	0
64405	0
51006	758
63916	559
55713	14
128506	0
64849	24
112858	468
81031	25
2139	0
23613	2011
8202	600
55959	100
57580	176
10564	981
1434	2683
6780	2146
55661	931
57169	1903
3745	71
5740	71
9334	998
23315	376
9825	257
55905	955
6615	14
387522	0
7335	28
387521	294
1051	561
100506115	15
5770	1587
140876	4
84612	119
55653	160
23394	1849
8813	767
27304	189
3755	19
4773	231
10079	643
57167	0
55734	204
128553	0
7764	2037
8537	3
1591	3634
5203	317
55816	0
140689	0
4159	0
116151	1291
6790	939
1477	785
57091	3
51507	1345
140687	4
200232	1
388799	1
7022	0
655	0
23626	0
8480	617
100462983	0
55544	220
140690	0
5105	0
81030	0
56937	588
128602	0
140731	0
57403	686
9217	1161
164284	18
8675	1555
79716	389
2778	13159
51497	1330
1522	2845
81027	20
514	1947
51012	1162
128611	0
1908	0
116154	0
10388	7
63939	172
5509	92
60437	0
284756	0
1002	73
6874	240
149986	754
5688	2257
26039	309
26164	363
11255	0
9885	455
11047	2088
3911	1174
6227	3938
81928	334
140893	0
140628	0
128826	0
28231	400
4923	0
55257	405
11054	958
1299	0
10732	551
100132911	35
11083	1564
54994	623
63910	30
128408	0
54915	962
79444	18
128414	5
55738	1213
57642	2
1137	1
3785	0
1917	0
79144	2490
5753	8
6725	2
79025	0
85441	343
26205	308
50861	3
51750	320
8771	28
10139	397
84619	265
54923	84
56731	947
140685	32
140701	68
7165	2217
80331	1548
54963	521
57473	725
140700	183
24148	1654
54345	0
6919	585
10287	149
4987	6
198437	0
2832	0
4661	2
55251	555
7179	2
85319	0
85316	0
85318	0
85317	0
574	0
317754	0
149998	0
54033	1
6782	872
64092	0
388813	0
8204	1348
29761	1009
1525	932
10950	784
54149	163
140578	0
5651	2
4685	2
54148	371
58494	12
522	1578
2551	548
351	24980
116159	0
9510	156
11096	35
29104	115
26046	837
10069	410
10600	580
10694	3910
56911	53
571	525
2897	4
26285	0
9073	0
643803	0
100131902	0
388818	0
643812	0
337963	0
337959	0
140258	0
337960	0
284827	0
254950	0
337882	0
337969	0
337970	0
337971	0
337972	0
337973	0
337974	0
100288287	0
337968	0
337967	0
337979	0
337966	0
337975	0
337976	0
337985	0
100288323	0
337978	0
337977	0
337879	0
337878	0
337880	0
728299	0
7074	210
6647	3430
57466	685
30811	0
54069	150
56246	0
9875	784
59271	55
140290	1
56683	517
8867	240
94104	767
56245	1
10215	0
116448	0
3455	230
3588	489
3454	1132
3460	874
757	413
54943	25
2618	1446
6651	4639
29980	613
9946	374
6453	864
539	3065
64968	1324
6526	2301
9992	1
54065	0
102723553	0
101928147	7
3753	0
1827	255
54102	2628
861	320
54093	268
873	1272
874	103
9980	269
23515	383
8208	349
23562	17
6493	19
3141	571
53820	3
51227	337
7267	4822
10311	742
1859	452
3763	0
10281	0
3772	1
2078	0
2114	454
8624	616
54014	976
3150	3477
106865373	1
7485	493
150082	21
6450	2
10317	10
150084	25
5121	780
1826	0
25825	3130
191585	6
54097	0
4600	2
4599	25
7113	0
54101	200
63977	141
25966	407
49854	460
89766	0
9619	0
7033	0
7032	0
7031	0
64699	0
53347	0
89765	0
54020	2
5152	0
10785	182
4731	679
90625	2
5316	259
875	945
102724594	8
7307	0
1409	0
102724652	0
102724428	0
150094	0
11077	42
23076	1149
8566	3722
1476	3688
8568	602
56894	2184
7109	912
5822	360
8209	1546
23308	44
29947	1
326	0
5211	4123
755	405
7226	5
81543	5
54084	0
386677	0
386679	0
386682	0
386672	0
386680	0
386674	0
386675	0
386681	0
386676	0
353333	0
386678	0
386684	0
386683	0
353323	0
353332	0
386685	0
7327	1338
6612	1769
754	7233
3689	0
85395	236
104	117
23275	887
80781	10233
6573	294
54039	6
1291	563
1292	2
10841	3
84221	232
4047	2881
8888	928
54059	164
54058	317
5116	810
23181	744
6285	0
3275	1592
23784	0
81061	0
150160	0
150165	27
128954	0
23765	577
27439	9
27440	616
51816	4
27443	1
83733	12
101929372	0
529	2237
23786	3376
637	240
57553	1365
55670	857
51807	10
11274	30
8214	171
5625	44
9993	2829
8220	357
23617	0
2928	0
6576	3564
8218	149
7290	765
64976	745
128977	362
7353	938
8318	434
7122	2
5413	98
2812	23
6899	0
54584	80
79680	512
10587	455
1312	2406
421	593
128989	436
54487	598
27037	583
5902	2357
29801	750
388849	3
65078	72
85359	789
728229	0
85376	3
7625	135
91179	123
84861	453
51586	1876
5297	1647
3053	1
9342	844
1399	864
150209	1
8216	938
80764	415
9127	45
6545	0
400891	1
440804	0
23119	63
645426	1
150221	1
7332	2609
150223	504
164592	1
23753	272
23759	716
29799	103
5594	2329
9647	1075
8940	396
7441	0
140883	74
129025	0
23532	0
91227	0
100423062	0
27156	0
2781	38
9609	2
613	804
3543	0
51233	3
266747	159
7621	66
29802	1
150248	0
400916	537
4320	99
6598	985
91319	89
66035	207
4282	11270
100037417	31
1652	521
2953	0
653689	0
391322	9
2952	300
23523	918
56241	3
2687	0
23384	1260
135	13
51733	3
83606	1217
6634	2030
2678	30
388886	40
440822	0
129049	0
255349	0
85379	697
1417	9
1415	1
91355	50
157	185
84700	4
23544	0
57168	65
89781	757
402055	217
24144	616
8459	319
1414	0
1413	0
284898	0
105372977	1
4330	570
23760	402
23331	764
11200	183
150274	133
150275	394
7494	1574
84133	171
25770	0
83999	463
129080	0
25807	315
2130	3247
10634	345
10633	1
162	1929
5988	0
4744	2
8563	793
8508	2784
4771	1202
164633	2
55954	291
29796	1498
84164	1195
8897	904
150280	1
3976	2338
5008	2
652968	161
83874	323
10291	1953
550631	116
200312	283
23541	1843
51537	593
266629	1
284904	0
730005	6
9514	2
23481	1607
6948	459
339665	232
150290	43
23762	127
22880	590
6525	769
140606	784
27124	106
50487	0
91445	1278
3985	979
113791	326
23598	549
4733	915
56478	500
9814	288
23761	415
253143	518
9681	262
25775	2
7533	1848
6523	0
150297	0
10739	0
6527	0
10738	5
51493	1201
254240	1
25793	1537
8224	4
7078	5192
9215	87
91464	0
10042	561
10043	816
3162	429
4174	1354
23551	272
4151	3
80830	262
80831	0
23543	1367
80833	3
80832	0
23780	481
8542	18
4627	36272
25828	1446
80020	337
8664	4844
10369	0
11020	248
5816	0
4689	0
1439	0
339669	0
7263	232
4357	697
79734	293
164656	2
3560	0
114904	227
6753	0
5880	68
27128	16
114794	100
4242	1
29775	229
11135	2287
3957	11
26088	838
23616	25
57026	594
3956	13138
79159	296
11078	5487
3005	1038
23464	143
8484	1
129138	413
51386	9778
85377	1831
84645	348
5435	656
6663	2
9463	491
23539	8
80115	19
8398	244
23764	119
25829	1764
1454	14
102800317	28
3761	0
11015	556
10521	6337
11144	3
646851	111
25776	407
56993	1304
9929	1195
9567	756
25777	2038
10126	505
23467	2935
23466	2126
100913187	0
200315	0
9582	343
27350	29
140564	0
200316	78
60489	0
164668	10
23492	362
5155	118
6122	44830
9145	465
10454	574
4248	2
54471	888
468	4494
91582	561
8911	1
150350	0
9402	0
113828	0
23112	497
158	1195
27352	728
57591	478
2847	0
10478	487
6767	7828
63929	265
150353	0
9978	897
2033	1487
83746	593
150356	1
5905	2280
23264	2464
7008	274
10766	1162
84844	529
50	1552
171568	707
27254	4
5372	510
27351	891
2547	6750
4809	2602
79640	308
150365	2
79879	36
6721	7178
440829	1
115650	0
79019	415
55964	26
164684	0
4668	778
150368	2
91689	410
4700	964
1565	18
6942	812
150372	0
27341	1266
253190	59
84271	1400
1727	5879
267020	1
53947	139
26286	687
11252	1343
25809	315
638	3
27349	328
706	2900
23170	1177
80274	0
758	0
64800	16
25830	0
150379	0
80339	642
25813	1004
29780	636
64098	0
85352	0
84247	1092
55615	65
553158	0
23779	0
112885	11
10762	1210
23313	1101
7380	0
55007	169
27127	0
26150	0
2192	0
25814	2389
7477	0
55267	42
5465	513
150383	155
10343	11
55020	389
51512	791
