Geneid	pOka_M2_1
7288	0
4924	3474
27294	8
581	1654
2512	34642
2997	1500
10856	1501
3972	5
1082	2
114336	0
114335	0
93659	1
94115	6
94027	0
4909	0
3743	0
6625	2615
64130	38
55150	5
8541	49
3270	1
54795	117
28968	2
951	6
8463	260
27120	2
147872	3
113091	0
100507003	0
57030	4
55011	911
126133	272
2323	70
23521	46050
6205	20562
2217	1063
57333	8
51070	521
5639	5
57479	421
6237	1011
58506	1073
3661	502
83596	268
3276	2405
199800	18
126129	436
60385	0
160	2022
80199	226
81857	722
53635	1318
11284	329
84335	1198
79735	471
259307	0
23636	1122
22809	165
114132	0
51231	426
25888	243
126123	0
79784	0
3748	0
9476	0
7376	913
5424	479
6689	0
4606	0
112703	23
284361	2282
126119	419
554235	1
94030	207
84258	2
342918	12
50944	0
6320	26
2854	1
93650	6
84798	1061
3816	0
55554	0
354	0
3817	0
9622	2
25818	0
5653	1
5650	0
11202	1
284366	0
5655	0
11012	21
43849	0
26085	0
43847	0
90353	94
27180	3
27036	3
945	28
284369	0
402665	1
147645	26
2109	726
125875	8
4818	0
3982	0
147646	0
89790	4
100129083	0
27181	0
729767	0
89858	0
946	0
7728	240
8778	0
100049587	0
147650	33
3036	4
2357	1
2358	0
2359	1
84765	22
65251	44
79898	72
59348	77
284370	132
80110	109
9668	56
284371	150
90317	129
162962	40
5518	4845
90321	209
147657	297
162963	1
400713	7
84436	97
147658	0
147660	0
388558	19
55762	5
55769	213
81856	26
162966	13
7576	96
90333	92
162967	2
388559	4
100529240	5
125893	31
147664	0
100271846	0
90338	360
55786	1
84671	44
79788	0
342926	0
317701	0
317703	0
112401	0
91664	121
388561	137
91661	92
126017	7
55422	79
503834	0
91662	0
91663	1272
5582	3
59284	0
59283	0
59285	0
284415	0
441864	0
126014	1
4696	780
29844	177
26121	1142
4849	511
79165	87
147798	9
79143	3249
79042	967
6203	11829
11025	3
79168	0
10990	0
10288	0
11026	0
353514	0
23547	0
3903	0
57348	3
114823	1212
94059	67
148170	0
3904	0
11027	0
11024	0
10859	0
11006	0
115653	0
3804	0
3802	0
3805	0
3811	0
3809	0
3812	0
2204	0
9437	0
199713	0
55655	0
51206	0
112724	104
54869	4
54776	953
7138	852
7137	1
352909	66
6861	7
5794	136
255043	38
22870	1504
23640	596
84446	172
284417	0
84787	134
125965	0
284418	0
3589	1
147744	2
388564	25
6158	16286
27338	1551
729956	1
79763	537
89887	76
57106	541
284297	6
646643	0
100130827	0
163033	217
84922	163
147807	86
100507290	274
147808	54
51157	440
51545	469
29903	296
11338	2661
29924	1716
338321	7
342931	5
729974	1
204801	0
147945	0
126204	0
126205	0
126206	0
126208	402
55311	343
85569	0
342933	1
79149	31
147948	4
147949	73
63934	154
57573	84
140612	86
388566	10
58491	96
147670	5
90485	0
23619	0
5178	0
57663	0
114026	0
503835	0
9422	171
6795	7
390980	60
10794	15
125919	31
57343	231
284306	93
147694	114
7565	75
388567	56
57191	1
400720	12
79744	121
374928	69
256051	29
162972	35
55659	90
284307	1
348327	61
7693	203
10520	151
201516	1
90233	106
7710	3
79891	26
284309	172
54807	83
79818	92
100293516	62
84914	283
730051	87
147687	126
147686	0
10172	38
147685	0
80095	64
284312	0
7694	0
65982	333
79673	118
10782	258
27300	464
7554	73
342945	104
1	41
162968	88
116412	38
6193	11257
646862	0
201514	212
7691	56
388569	57
25799	155
55663	200
10998	58
84878	176
10155	4119
27243	1705
9040	1242
7593	259
3803	0
3813	0
57292	0
553128	0
3810	0
3808	0
3806	0
100132285	0
642273	225
26751	331
52	1545
285016	3
129787	469
54221	0
7173	0
7837	14347
23040	0
7260	520
51112	513
55256	1113
246243	309
6201	10027
78989	1
55821	1
728597	1
6664	0
129607	0
91543	0
9781	0
3398	179
57498	1647
129642	677
8853	1624
9270	1321
51692	1043
285148	681
6868	1388
10971	9551
9014	334
29841	22
8462	318
192668	23
6241	2103
348738	2
3241	1628
4953	3110
79954	608
245973	13
10130	5649
3754	0
130813	0
130814	205
9475	644
1876	258
9687	90
23620	0
23175	1935
28951	300
151354	126
653602	27
51594	1177
1653	2770
4613	0
81553	373
729475	0
7447	2
79677	1115
348654	418
343930	0
3790	408
57665	92
100526794	0
93034	2
130497	16
130502	47
57539	671
4148	62
9741	4580
6382	616
23369	1715
388	1033
64342	596
151449	0
60526	335
338	0
100129278	0
114818	544
54454	174
165324	213
388931	3
80304	243
2281	76
51639	1416
375190	96
9540	329
375189	13
653140	6
50618	638
8648	550
391356	457
79172	365
109	581
51277	129
22979	119
5443	0
1788	390
1838	339
55252	737
3797	810
10890	2889
150946	24
3030	4812
3032	1754
165082	14
85465	820
92749	3
9381	2
339778	0
130106	0
3777	0
54978	411
1058	254
56896	0
22924	536
54867	1689
60509	1292
100128731	2247
11117	10
3795	118
10669	366
84696	29
10113	801
339779	0
150921	0
8884	294
51374	2120
790	1139
7781	18
285126	0
57159	0
7349	24
4358	876
2976	1069
8890	706
9784	2184
130557	229
5496	2989
29959	1525
200634	8
26160	415
64838	74
2646	0
84226	33
84450	982
79635	69
11321	930
9913	976
22950	762
9553	642
64080	118
9577	970
2355	1870
151056	24
5500	5249
245711	22
55006	210
23160	1678
165186	2
388939	0
79745	1316
238	6
51646	971
81606	6131
253558	301
92291	0
79623	0
440854	0
30845	277
7498	3
6716	0
51072	412
84661	735
6683	284
55676	594
58484	8
84272	593
57448	1957
55622	465
4052	404
25780	272
25940	1215
51232	14150
9637	1149
5212	0
6801	1042
54497	609
253635	291
5610	551
391365	0
10153	1121
55471	348
23683	870
25797	8
10602	493
151393	45
1545	616
64225	599
92906	799
130589	483
6432	1557
79833	181
90957	637
729967	219
100271715	2
6654	952
344387	2
8491	691
130733	23
80745	132
6546	145
400950	0
91461	9
27436	682
9167	1901
170850	14
57504	904
165140	0
23498	1
678	1022
63892	430
130271	267
728819	0
51626	314
64240	3
64241	1
10128	3335
5495	628
6519	0
9581	2287
79823	108
6496	1306
10736	19
55133	267
5581	61
2034	2120
388946	0
90423	30
23433	2135
5281	178
9419	328
9655	416
90411	4055
57217	920
285051	1
805	7762
4072	0
4436	934
56660	31
2956	1334
80204	893
3344	327
129285	384
286749	0
11037	126
11036	0
3973	2
2492	5
9378	2
51130	13
100302652	0
494143	92
27248	1196
10936	12
23198	1063
98	156
388951	0
129852	5
6711	11257
400954	52
57142	8031
130162	121
6233	9901
4528	683
55704	966
112942	825
57223	1413
87178	652
2202	8267
114800	252
7444	210
55120	341
53335	13
64895	253
5966	168
150962	74
5194	321
84542	250
339804	99
130872	691
9736	2917
7514	4022
84140	148
10575	3750
150684	299
10678	358
200728	127
23301	839
5013	71
51057	77
4190	3400
7360	1793
51542	568
57162	90
29094	321
54812	648
9792	693
6509	333
23177	673
5861	2598
10097	4816
200734	746
4211	130
54465	509
10438	338
116143	260
56902	392
5534	962
25927	353
5341	0
554251	15
200558	65
10887	1
9938	0
27302	1
200504	0
56287	0
84168	6273
2673	1200
27247	478
22848	588
307	1311
64395	414
11017	733
4084	244
151516	4
5093	3005
54980	179
7072	1350
51449	2404
6637	762
84908	864
7039	304
119	0
344018	0
165530	0
50489	0
25806	31
525	22
79998	2
113419	1888
55577	537
84693	76
10199	548
400961	99
27332	1925
8291	471
56603	298
23233	504
6697	755
2016	23
94097	198
26056	1576
344022	0
10322	603
84279	228
10574	5364
150726	523
1961	0
7840	463
9027	0
51471	0
51002	279
8446	396
388960	0
10617	1171
72	0
1716	662
200424	258
388962	328
55233	2148
10797	958
57835	74
1639	3804
388963	66
84058	734
6242	333
83444	432
23559	952
7841	1266
116540	497
84865	140
64427	381
85474	1
84759	225
3196	0
165545	3
550	1736
27429	354
84695	18
1796	252
130951	2
10505	533
3099	777
56655	431
6869	2
84141	1311
9801	846
6936	336
80059	1
130120	0
5968	0
5967	0
5068	0
1496	0
347730	0
8802	1945
1768	8
129293	150
9168	18945
56888	1003
83439	45
10618	4770
54884	1657
84173	174
822	68
284948	63
4144	7706
2677	773
8673	4
10791	1043
51255	1299
129303	212
388969	618
10713	981
6439	0
10578	0
84913	369
8869	20
25885	880
55037	1567
10989	1921
51318	623
65055	1
55818	1531
100526767	3
51652	5
7844	535
64795	810
925	0
926	0
400966	1
5343	7
5342	5
729857	1
51315	489
150572	0
2168	0
55258	137
344167	0
200523	0
9451	968
22934	183
150483	0
4118	0
64969	992
84874	349
7549	109
150696	1
30818	9
51011	519
653192	0
129868	0
400986	87
150763	27
151	0
431705	0
1844	3
56910	2060
55654	1247
9391	1500
23020	4732
150771	33
23397	665
93082	0
10865	185
55683	1187
90342	4
81562	689
26504	192
26505	502
200539	29
51239	96
54910	316
51252	0
151313	98
375248	96
57730	75
1329	2108
10120	965
7535	1
23505	1109
200403	1
1261	0
3631	450
493753	379
25972	517
11320	125
343990	44
80705	67
150590	42
51601	66
129531	251
51263	994
254773	1
129530	6
10190	656
9669	2960
51455	687
3899	187
164832	0
9486	218
129521	0
79031	233
4862	59
6160	10891
11138	290
55571	790
284996	500
200407	6
731220	0
9448	3520
7850	0
3554	22
8808	0
9173	0
8809	0
8807	0
389015	0
6549	0
84804	102
130827	49
5455	0
64965	478
11250	0
9392	884
79074	492
2274	1937
8440	416
84417	0
80146	527
653489	5
84620	45
285190	25
60482	0
442038	1
6819	236
27233	0
9648	986
3987	705
5903	2448
165055	95
10913	0
344558	0
151011	1413
65124	141
84220	0
729540	0
96626	0
100288695	0
7851	0
4867	141
699	1217
55289	5
10018	467
64682	1279
10461	76
84910	708
129804	252
84524	147
376940	145
727851	72
150465	1170
84172	760
84269	225
6574	1137
150468	700
3552	8
3553	47
27178	0
56300	0
27179	0
27177	0
26525	0
84639	0
3557	4
23550	183
7849	95
150472	367
200350	14
11159	155
80255	829
10096	3597
57628	169
8886	1478
54520	1298
51141	969
2019	0
8685	0
165257	0
55240	1639
130355	83
1622	3305
140738	1086
6344	14
200373	1
80775	172
5775	425
57669	392
79134	720
5899	891
3625	0
2736	2
29842	0
23332	1109
84365	955
7247	1321
129684	0
2995	6
274	847
339761	28
2071	953
10746	1086
5624	1
55677	942
4648	0
55679	2
2840	0
84826	278
55339	935
5433	560
83607	580
79595	755
56886	2562
9394	676
84084	1
728378	0
91409	61
55627	1182
80097	1799
112714	0
84317	310
92856	673
26469	334
653269	0
653275	0
55997	0
653781	1
344561	0
205147	0
50649	25
130074	2415
55041	3497
445582	4
150786	1
113457	7
653784	1168
90557	247
29798	48
408029	0
646915	0
2863	0
116372	0
344148	2
4249	789
81615	36
130013	13
905	639
80122	1
22930	1737
84083	167
23518	796
23190	4071
3938	1
4175	1204
1615	2672
7852	325
80731	0
3176	543
339745	452
11249	29
53353	42
8942	2
55843	0
79712	220
9839	1350
92	134
5000	644
55777	350
26122	435
3800	463
130576	194
130574	710
27249	1676
390	5113
375287	286
9111	71
7130	16
55183	1033
4703	51
26225	853
785	183
10254	657
114793	1695
55660	2879
151188	502
56475	187
114805	1078
100144595	11
3760	3
4929	36
2820	845
11227	64
57471	2
9595	1
130399	13
90	439
151531	14
130940	354
8502	2659
92196	12
85461	1563
151525	155
29994	673
64844	1792
9936	2
100526664	0
4065	0
22925	492
3694	10
5937	1260
10010	780
10213	1410
10716	1
57282	59
1803	480
2641	0
2191	742
64135	310
25801	911
90134	3
55137	39
2888	5
22837	286
151258	1
6328	0
6326	77
80034	101
2591	13
79809	269
6323	0
6335	0
6332	1
129446	0
8708	24
27347	463
253782	770
115677	9
57405	294
57818	0
8647	0
10170	2
4036	0
129880	148
10324	3
79675	266
9360	1111
129881	9
493911	36
100526832	0
151230	6
6741	2401
29081	405
130507	662
140469	17
389058	43
285141	103
2571	195
26003	2144
9874	742
79828	268
80067	315
79901	2963
1781	2644
8604	383
8520	948
254042	119
1745	10
1746	0
3655	1678
5163	1186
11069	36
51776	1230
83879	134
6670	989
29789	4039
100131390	0
9541	751
79634	451
151556	201
7456	366
1134	0
1123	250
1386	1133
518	2555
80856	1166
344191	0
3239	0
3238	0
3237	0
3236	0
3235	0
3234	0
3233	0
3232	0
3231	0
10651	412
220988	6439
4780	1975
8540	2057
150737	128
92104	324
50940	11
129831	141
114880	55
8575	571
494513	15
51661	165
65977	414
7273	312
285025	1
91404	289
151126	17
57703	558
10477	841
3676	1160
375298	4
4760	0
6744	2679
151242	22
5136	18
54431	2650
2487	19
10787	3963
142679	33
129401	199
91752	9
401024	24
55854	1209
3685	14168
165215	221
151112	0
10203	6
7035	2033
51454	342
116093	0
1281	2
1290	2189
84128	723
30061	71
54529	786
150709	27
64172	126
94101	775
5378	542
2660	2
84281	15
26275	461
3628	420
54842	653
100131211	107
4664	599
2744	2504
6772	2027
6775	2
4430	1034
64859	878
8436	20
23671	148
57181	632
56171	36
9262	245
57520	19
284992	81
9330	831
401027	11
80055	251
91526	65
23451	6105
80219	402
3329	8914
100529241	0
3336	512
25843	0
130132	6
92935	184
66037	1
5334	3
23314	290
205327	355
129450	234
79568	254
26010	3261
130535	307
151246	534
316	486
9689	2977
1195	1363
53938	450
60491	415
4999	428
285172	302
4709	779
8837	598
843	38
841	223
130540	13
66008	4437
55437	2169
151254	6
65062	758
58538	24
57679	1462
65061	0
8324	25
100652824	0
7341	2115
51602	1369
659	1420
150864	159
130026	51
55759	559
79800	128
65065	332
57404	247
10152	1805
65059	664
940	0
1493	1
29851	0
117583	861
8828	342
54891	216
4719	1434
1933	6819
2825	1
57683	325
8745	157
200726	0
391475	0
130752	62
22868	727
130749	1
8609	789
1385	693
151194	219
151195	396
7855	178
389072	202
1421	0
1420	0
1419	0
1418	0
389073	0
3417	1460
200576	854
5746	0
4133	378
285175	54
6120	917
151050	194
33	42
4632	0
10314	1738
1373	778
2066	458
22807	63
100130451	0
79582	387
402117	0
580	247
26154	22
471	1991
2335	5416
55686	75
55825	235
92691	5
7520	8316
57574	709
50485	429
6168	15379
3485	1
3488	31
7141	0
7145	487
285180	0
3579	0
3577	0
10109	5182
151306	3
14	1462
25953	497
64114	2589
375307	2
6556	6
58190	1269
7429	0
57695	409
9125	1036
84812	86
7701	354
617	276
64320	323
27148	657
9654	373
1593	216
53632	1
7475	0
80326	0
8941	9
54738	0
1412	0
255101	1
3549	0
79840	168
151295	11
27013	866
79137	2131
130617	312
10058	370
79065	1428
55139	776
79411	252
8576	494
7277	3390
3300	1061
5798	9
389075	0
23549	598
1674	4
10290	1393
100996693	6
29926	602
55515	6
79586	4246
130612	52
23363	1269
3623	15
114790	265
6508	325
2043	306
5077	0
151278	0
130367	4
10056	1190
116255	0
2181	1279
23704	0
7857	92
130340	687
57590	1977
65080	593
5270	414
79843	2
8452	1298
55619	33
57624	123
3667	1016
84236	211
1286	622
1285	397
56947	1753
79853	1
3267	1475
56918	0
80704	10
6364	5
164781	240
80309	0
55022	149
92737	81
9320	3417
130888	125
151473	70
3431	251
11262	14
93349	304
6672	1214
51719	1092
81618	1150
9290	0
130560	0
257407	90
5707	2943
3357	1
80210	1291
93010	1
4691	10801
10316	0
165100	0
5757	17111
5147	375
64708	503
4880	0
129563	373
250	1
251	0
248	0
9427	0
646960	0
1144	0
1146	2
200765	116
9470	1238
80303	0
26058	1613
3769	4
389084	6
25791	50
4759	0
3635	40
55054	408
6295	0
8527	521
55230	1097
54576	0
54575	0
54600	1
54577	0
54578	0
54579	0
54657	0
54659	0
414061	0
54658	0
339766	0
55355	912
79054	10
6694	0
10123	2985
23677	1898
116987	767
2637	24
401036	1
79781	8
57007	660
10920	1033
1293	0
79083	0
51052	0
64284	51
9208	1915
375316	9
10267	0
140739	378
51540	339
339768	55
377007	13
151176	7
80895	280
55502	84
8864	29
26146	366
51665	518
117581	0
9759	123
4705	1357
389090	0
643905	0
150681	0
150678	405
150677	0
2817	5872
51281	112
285193	33
57140	1126
11132	289
2859	7
653437	0
375318	0
547	0
189	0
79919	0
25992	48
130916	374
23178	255
5510	1412
50636	30
3069	14318
4735	11424
9855	193
10494	2265
666	1654
51078	702
23192	723
1841	876
84289	199
728294	282
64090	0
129807	0
5133	0
285093	0
245938	0
81623	0
140850	0
245939	0
140881	0
400830	0
140680	218
85364	308
6666	1068
80023	1095
57761	343
10616	1351
128637	786
1457	2266
6939	0
140809	1119
85508	0
113278	0
83541	70
51378	0
343637	0
9491	1549
55321	4
400831	2
642636	0
9751	83
27111	12
2280	6534
55968	1323
284759	0
128646	0
10326	23
55423	0
140885	985
5173	0
140901	547
388780	1
7053	6
343641	0
6628	2407
79175	247
117532	1
10528	2207
3420	1371
57593	102
56265	0
128653	0
100288797	0
64773	524
64601	268
5786	1453
2797	7
64949	537
5020	0
551	0
22888	145
60493	476
9762	177
65992	621
3704	846
83959	103
25943	369
8455	2305
64096	0
80332	0
6614	4
116835	4
54976	761
25876	12
1059	2213
994	1172
55317	217
57506	2171
80025	420
11237	201
54498	71
146	0
5621	4377
23627	0
9770	203
9962	1261
29058	2261
5111	2569
8760	1509
128674	0
56261	577
149840	23
1114	0
51605	362
84515	441
54675	597
164312	2
55612	9
650	261
54363	0
56255	365
23236	3
5332	5589
24141	0
57144	0
63926	17
6616	0
8195	615
128710	43
182	425
22903	640
55304	231
140862	2
55617	119
51575	468
79133	143
80343	0
140733	7
23767	26
55614	255
6629	1087
56914	0
5126	0
631	84
11034	4271
6238	1588
140836	0
27131	2189
92667	478
58495	0
100303755	26
57325	294
7692	220
55184	86
10621	274
10741	590
10483	1381
92675	666
100128496	0
140856	0
57419	0
54453	871
51126	1023
51340	555
26074	0
3642	0
57186	515
55857	144
22803	2636
644524	0
4821	0
5075	0
3170	0
6754	0
7056	59
22918	0
29107	214
64412	400
63908	299
128817	0
140880	0
10047	0
128821	0
128822	0
1471	3153
1472	0
1469	0
1470	0
1473	0
92086	0
79953	0
8530	0
57136	2960
84532	1
30813	0
955	942
5834	1721
26090	2606
9837	294
22981	293
140838	206
26152	514
245929	0
245930	0
117285	0
245932	0
245934	0
245936	0
245937	0
28954	0
81502	2831
3397	845
84701	0
598	6805
22974	3381
85366	16
2307	86
128853	0
164395	0
81572	305
343702	0
140706	1
3055	0
9777	1312
5326	349
23509	1725
9371	1626
171023	1866
140688	491
284805	0
149951	772
1789	91
22919	2278
140732	0
80341	0
128859	0
359710	0
149954	0
140683	0
128861	0
51297	0
92747	0
51654	326
6640	557
9139	346
63941	297
128864	8
170487	16
1869	373
11264	198
84905	43
128866	1856
22913	1825
8894	2275
434	3
191	3453
83737	982
83658	2147
84557	45
128869	547
58476	1150
23054	894
2686	486
55902	543
2937	846
57644	5
26133	2036
55741	1220
10544	1498
10893	1325
3692	3027
128876	1
55245	936
8200	119
11190	1220
140873	0
51614	4433
6676	408
8904	1672
10137	1351
9054	547
140823	497
9584	2887
51230	879
51282	624
140894	0
2036	2474
25980	600
22839	745
10398	4949
60436	310
100527943	0
55969	234
84174	1
57446	744
79980	313
140710	570
140711	33
25939	378
5933	441
140699	51
6185	8048
2691	0
63905	1318
6714	1543
10904	774
4826	18
56259	663
128434	7
9675	591
58490	538
7052	2510
85449	9
671	0
3929	0
57148	1282
149685	0
343578	0
140679	0
79913	164
26051	0
81610	627
60625	212
9935	1
100128988	1
7150	2470
5335	1462
23051	764
64900	253
90187	1
84181	936
11122	0
6431	3039
26013	74
10110	3
51098	399
4605	1182
149699	1
84969	275
57158	453
51526	755
78997	0
128486	64
140902	0
3172	0
79183	383
10955	2136
11142	712
100	318
8839	103
60598	5
140730	0
7529	5205
80336	202
10953	1926
6789	968
3787	7
149708	0
128488	0
5266	0
6406	0
6407	0
6590	1
8785	0
11317	0
6385	2900
90196	652
27296	4
55861	716
51604	3683
10406	1
10816	0
140870	0
100526773	0
57119	0
90199	0
259240	0
140832	0
259239	0
280664	0
164237	1
391253	0
140686	25
116092	526
11065	1061
7125	0
90203	255
10005	285
140831	69
90204	234
128497	25
140825	9
5476	6931
5360	541
63935	523
63925	334
4318	1
57468	42
57727	537
958	0
64405	0
51006	742
63916	542
55713	16
128506	0
64849	14
112858	466
81031	8
2139	0
23613	2078
8202	608
55959	105
57580	144
10564	1183
1434	2921
6780	2240
55661	1107
57169	1981
3745	93
5740	109
9334	1159
23315	341
9825	223
55905	981
6615	13
387522	0
7335	32
387521	262
1051	469
100506115	10
5770	1527
140876	6
84612	155
55653	155
23394	1972
8813	819
27304	177
3755	21
4773	178
10079	647
57167	0
55734	163
128553	1
7764	2175
8537	4
1591	4229
5203	349
55816	0
140689	0
4159	0
116151	1271
6790	1105
1477	710
57091	1
51507	1347
140687	5
200232	0
388799	0
7022	0
655	0
23626	0
8480	583
100462983	1
55544	188
140690	0
5105	0
81030	0
56937	742
128602	0
140731	0
57403	804
9217	1223
164284	13
8675	1646
79716	321
2778	12760
51497	1378
1522	2839
81027	17
514	2247
51012	1321
128611	0
1908	0
116154	0
10388	7
63939	158
5509	98
60437	0
284756	0
1002	89
6874	220
149986	712
5688	2227
26039	311
26164	305
11255	0
9885	506
11047	1890
3911	1085
6227	3854
81928	318
140893	0
140628	1
128826	0
28231	323
4923	0
55257	390
11054	857
1299	1
10732	422
100132911	53
11083	1614
54994	670
63910	34
128408	0
54915	998
79444	14
128414	2
55738	1155
57642	2
1137	2
3785	1
1917	1
79144	1935
5753	5
6725	2
79025	0
85441	374
26205	274
50861	4
51750	295
8771	17
10139	360
84619	258
54923	59
56731	752
140685	28
140701	56
7165	2121
80331	1474
54963	462
57473	705
140700	140
24148	1627
54345	0
6919	511
10287	134
4987	8
198437	0
2832	0
4661	3
55251	593
7179	0
85319	0
85316	0
85318	0
85317	0
574	0
317754	0
149998	4
54033	1
6782	1052
64092	2
388813	1
8204	1473
29761	1107
1525	1189
10950	906
54149	192
140578	0
5651	3
4685	0
54148	393
58494	10
522	1476
2551	643
351	26638
116159	0
9510	182
11096	68
29104	103
26046	981
10069	403
10600	730
10694	4318
56911	72
571	595
2897	3
26285	0
9073	0
643803	0
100131902	0
388818	0
643812	0
337963	0
337959	0
140258	0
337960	0
284827	0
254950	0
337882	0
337969	0
337970	0
337971	0
337972	0
337973	0
337974	0
100288287	0
337968	0
337967	0
337979	0
337966	0
337975	0
337976	0
337985	0
100288323	0
337978	0
337977	0
337879	0
337878	0
337880	0
728299	0
7074	214
6647	3545
57466	620
30811	0
54069	195
56246	1
9875	896
59271	38
140290	2
56683	564
8867	250
94104	830
56245	1
10215	0
116448	0
3455	209
3588	549
3454	1132
3460	799
757	412
54943	33
2618	1600
6651	5096
29980	580
9946	356
6453	975
539	2837
64968	1329
6526	2599
9992	3
54065	0
102723553	0
101928147	13
3753	2
1827	274
54102	2788
861	350
54093	196
873	1167
874	111
9980	262
23515	454
8208	332
23562	26
6493	17
3141	591
53820	3
51227	326
7267	5317
10311	825
1859	457
3763	0
10281	0
3772	0
2078	0
2114	466
8624	615
54014	1218
3150	3742
106865373	0
7485	488
150082	18
6450	3
10317	4
150084	30
5121	1017
1826	0
25825	2891
191585	7
54097	0
4600	0
4599	17
7113	0
54101	192
63977	166
25966	524
49854	474
89766	0
9619	0
7033	0
7032	0
7031	0
64699	0
53347	0
89765	0
54020	3
5152	0
10785	170
4731	617
90625	0
5316	282
875	827
102724594	5
7307	0
1409	0
102724652	0
102724428	0
150094	0
11077	49
23076	1247
8566	3618
1476	3164
8568	641
56894	2122
7109	905
5822	296
8209	1449
23308	40
29947	1
326	0
5211	3364
755	334
7226	9
81543	1
54084	0
386677	0
386679	0
386682	0
386672	0
386680	0
386674	0
386675	0
386681	0
386676	0
353333	0
386678	0
386684	0
386683	0
353323	0
353332	0
386685	0
7327	1426
6612	1707
754	7477
3689	0
85395	291
104	133
23275	833
80781	10923
6573	246
54039	2
1291	522
1292	5
10841	2
84221	188
4047	2808
8888	936
54059	190
54058	260
5116	806
23181	725
6285	0
3275	1719
23784	0
81061	0
150160	0
150165	29
128954	0
23765	518
27439	8
27440	544
51816	2
27443	0
83733	9
101929372	2
529	2367
23786	3393
637	263
57553	1423
55670	901
51807	16
11274	31
8214	120
5625	20
9993	2941
8220	316
23617	0
2928	0
6576	3055
8218	164
7290	762
64976	687
128977	354
7353	849
8318	370
7122	1
5413	87
2812	10
6899	0
54584	64
79680	535
10587	400
1312	2201
421	570
128989	432
54487	571
27037	485
5902	2402
29801	649
388849	0
65078	52
85359	628
728229	2
85376	3
7625	135
91179	106
84861	424
51586	1647
5297	1602
3053	0
9342	876
1399	860
150209	1
8216	869
80764	339
9127	38
6545	0
400891	0
440804	1
23119	73
645426	6
150221	0
7332	2420
150223	441
164592	4
23753	241
23759	644
29799	106
5594	2476
9647	1048
8940	384
7441	0
140883	83
129025	0
23532	0
91227	0
100423062	0
27156	0
2781	40
9609	1
613	723
3543	0
51233	1
266747	156
7621	64
29802	1
150248	1
400916	401
4320	105
6598	972
91319	70
66035	232
4282	8897
100037417	25
1652	439
2953	0
653689	0
391322	8
2952	286
23523	936
56241	0
2687	1
23384	1350
135	9
51733	2
83606	1210
6634	2165
2678	33
388886	38
440822	0
129049	0
255349	0
85379	774
1417	5
1415	0
91355	48
157	182
84700	2
23544	0
57168	57
89781	780
402055	262
24144	639
8459	285
1414	0
1413	0
284898	0
105372977	1
4330	534
23760	477
23331	767
11200	207
150274	151
150275	414
7494	1576
84133	186
25770	0
83999	455
129080	0
25807	261
2130	3359
10634	281
10633	1
162	1736
5988	0
4744	5
8563	816
8508	2718
4771	1269
164633	2
55954	244
29796	1418
84164	1066
8897	1025
150280	1
3976	2604
5008	1
652968	145
83874	262
10291	1925
550631	97
200312	302
23541	1619
51537	525
266629	0
284904	0
730005	5
9514	0
23481	1461
6948	414
339665	214
150290	43
23762	129
22880	576
6525	685
140606	610
27124	105
50487	0
91445	1271
3985	1054
113791	465
23598	542
4733	903
56478	487
9814	247
23761	395
253143	523
9681	247
25775	0
7533	1885
6523	0
150297	0
10739	0
6527	0
10738	2
51493	1249
254240	0
25793	1557
8224	1
7078	5689
9215	105
91464	0
10042	642
10043	723
3162	426
4174	1153
23551	294
4151	1
80830	342
80831	0
23543	1580
80833	1
80832	0
23780	521
8542	28
4627	43281
25828	1252
80020	326
8664	4717
10369	0
11020	207
5816	0
4689	0
1439	0
339669	0
7263	185
4357	601
79734	276
164656	5
3560	0
114904	249
6753	0
5880	49
27128	11
114794	83
4242	0
29775	227
11135	2177
3957	6
26088	744
23616	18
57026	520
3956	11630
79159	286
11078	5633
3005	961
23464	155
8484	2
129138	370
51386	9544
85377	1833
84645	406
5435	605
6663	1
9463	489
23539	6
80115	4
8398	171
23764	158
25829	1574
1454	2
102800317	35
3761	0
11015	487
10521	6399
11144	5
646851	111
25776	387
56993	1507
9929	1181
9567	789
25777	2186
10126	502
23467	2711
23466	1967
100913187	0
200315	0
9582	345
27350	21
140564	0
200316	70
60489	0
164668	17
23492	341
5155	134
6122	44136
9145	380
10454	547
4248	0
54471	859
468	4592
91582	619
8911	1
150350	0
9402	1
113828	0
23112	548
158	1316
27352	644
57591	431
2847	0
10478	433
6767	8371
63929	227
150353	2
9978	859
2033	1565
83746	525
150356	2
5905	2350
23264	2512
7008	237
10766	1005
84844	515
50	1399
171568	666
27254	8
5372	461
27351	899
2547	6611
4809	2452
79640	353
150365	3
79879	52
6721	6485
440829	5
115650	6
79019	409
55964	30
164684	0
4668	761
150368	0
91689	416
4700	866
1565	14
6942	854
150372	0
27341	1332
253190	66
84271	1409
1727	5224
267020	0
53947	104
26286	779
11252	1238
25809	226
638	5
27349	335
706	2412
23170	1072
80274	0
758	0
64800	9
25830	0
150379	0
80339	619
25813	978
29780	540
64098	0
85352	0
84247	1058
55615	57
553158	0
23779	0
112885	8
10762	1266
23313	1053
7380	0
55007	168
27127	1
26150	0
2192	0
25814	2471
7477	0
55267	39
5465	563
150383	152
10343	17
55020	404
51512	938
55687	347
9620	1557
23151	386
64781	1646
25771	602
25817	0
348645	0
23774	559
9889	628
79087	502
79174	674
415116	441
